,Sell_price,Date_of_sale,Type,sqm_price,Rooms,m2,Building_year,building_address,location,latitude,longitude
130,6065000,2006-09-20, Ejerlejlighed ,42118,3,144,2006,Porcelænshaven 5B Frederiksberg,"5B, Porcelænshaven, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.678158,12.523995
131,3265000,2007-12-20, Ejerlejlighed ,37965,2,86,2006,Porcelænshaven 5B Frederiksberg,"5B, Porcelænshaven, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.678158,12.523995
132,2325000,2006-01-09, Ejerlejlighed ,25549,3,91,1962,Bernhard Bangs Alle 8 Frederiksberg,"8, Bernhard Bangs Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68471,12.510943
133,1664000,2004-12-14, Ejerlejlighed ,16475,3,101,1962,Bernhard Bangs Alle 8 Frederiksberg,"8, Bernhard Bangs Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68471,12.510943
134,696000,1996-08-15, Ejerlejlighed ,7648,3,91,1962,Bernhard Bangs Alle 8 Frederiksberg,"8, Bernhard Bangs Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68471,12.510943
135,1195000,2002-02-21, Ejerlejlighed ,13132,3,91,1962,Bernhard Bangs Alle 8 Frederiksberg,"8, Bernhard Bangs Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68471,12.510943
136,600400,1995-10-11, Ejerlejlighed ,5886,3,102,1962,Bernhard Bangs Alle 8 Frederiksberg,"8, Bernhard Bangs Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68471,12.510943
137,2000000,2006-01-10, Ejerlejlighed ,31746,2,63,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
138,959997,2000-02-14, Ejerlejlighed ,11163,3,86,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
139,2975000,2003-10-27, Ejerlejlighed ,15658,5,190,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
140,1660000,2006-02-09, Ejerlejlighed ,26349,2,63,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
141,1700000,2006-06-23, Ejerlejlighed ,26984,2,63,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
142,845000,2002-07-12, Ejerlejlighed ,13413,2,63,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
143,1095000,2002-07-25, Ejerlejlighed ,17381,2,63,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
144,640000,1996-02-05, Ejerlejlighed ,7442,3,86,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
145,2150000,2007-02-05, Ejerlejlighed ,25000,3,86,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
146,1375000,2007-06-27, Ejerlejlighed ,21825,2,63,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
147,1565000,2005-06-18, Ejerlejlighed ,22357,2,70,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
148,1150000,2004-03-24, Ejerlejlighed ,16429,2,70,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
149,687000,1999-04-11, Ejerlejlighed ,10905,2,63,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
150,1050000,2005-09-25, Ejerlejlighed ,16667,2,63,1972,Jagtvej 215A København Ø,"215A, Jagtvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709099,12.574338
151,975000,2006-01-10, Ejerlejlighed ,26351,1,37,1933,Tagensvej 57 København N,"57, Tagensvej, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.700627,12.551918
152,709920,1998-02-05, Ejerlejlighed ,8658,3,82,1933,Tagensvej 57 København N,"57, Tagensvej, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.700627,12.551918
153,899932,2006-01-10, Ejerlejlighed ,16362,2,55,1868,Læssøesgade 23 København N,"23, Læssøesgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.691373,12.563099
154,725000,1998-01-12, Ejerlejlighed ,6250,4,100,1868,Læssøesgade 23 København N,"23, Læssøesgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.691373,12.563099
155,1850000,2007-01-07, Ejerlejlighed ,33636,2,55,1868,Læssøesgade 23 København N,"23, Læssøesgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.691373,12.563099
156,447000,1997-01-29, Ejerlejlighed ,8127,2,55,1868,Læssøesgade 23 København N,"23, Læssøesgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.691373,12.563099
157,1900000,2006-01-10, Ejerlejlighed ,29688,2,64,1974,Drejøgade 26C København Ø,"26C, Drejøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.71119,12.572195
158,374860,1998-01-29, Ejerlejlighed ,9612,1,39,1974,Drejøgade 26C København Ø,"26C, Drejøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.71119,12.572195
159,678543,1998-04-23, Ejerlejlighed ,10602,2,64,1974,Drejøgade 26C København Ø,"26C, Drejøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.71119,12.572195
160,1408072,2003-03-10, Ejerlejlighed ,19832,2,71,1974,Drejøgade 26C København Ø,"26C, Drejøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.71119,12.572195
161,615000,1996-12-15, Ejerlejlighed ,8662,2,71,1974,Drejøgade 26C København Ø,"26C, Drejøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.71119,12.572195
162,1125000,2003-08-22, Ejerlejlighed ,17578,2,64,1974,Drejøgade 26C København Ø,"26C, Drejøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.71119,12.572195
163,1300000,2004-03-31, Ejerlejlighed ,20313,2,64,1974,Drejøgade 26C København Ø,"26C, Drejøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.71119,12.572195
164,1399000,2004-04-22, Ejerlejlighed ,19704,2,71,1974,Drejøgade 26C København Ø,"26C, Drejøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.71119,12.572195
165,280000,2006-01-10, Villa ,3077,2,91,1940,Hf. Frederikshøj 174 København SV,,,
166,3027200,2006-01-10, Ejerlejlighed ,24218,2,125,2007,C.F. Møllers Allé 34 København S,"34, C.F. Møllers Allé, Enghave Brygge, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.63460500000001,12.576583
167,2675000,2007-08-27, Ejerlejlighed ,28763,2,93,2007,C.F. Møllers Allé 34 København S,"34, C.F. Møllers Allé, Enghave Brygge, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.63460500000001,12.576583
168,2265000,2007-06-07, Ejerlejlighed ,29038,2,78,2007,C.F. Møllers Allé 34 København S,"34, C.F. Møllers Allé, Enghave Brygge, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.63460500000001,12.576583
169,2414200,2005-10-10, Ejerlejlighed ,25959,2,93,2007,C.F. Møllers Allé 34 København S,"34, C.F. Møllers Allé, Enghave Brygge, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.63460500000001,12.576583
170,1898650,2006-06-12, Ejerlejlighed ,28338,2,67,2007,C.F. Møllers Allé 34 København S,"34, C.F. Møllers Allé, Enghave Brygge, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.63460500000001,12.576583
171,3500000,2006-01-10, Ejerlejlighed ,32710,4,107,1892,Ryesgade 6 København N,"6, Ryesgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.69027,12.564456
172,1455000,2006-01-10, Ejerlejlighed ,24661,1,59,1974,Dagmarsgade 17 København N,"17, Dagmarsgade, Dagmargade Mimersgade Jagtvej Bragesgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.697933,12.546633
173,875000,2003-11-06, Ejerlejlighed ,14831,2,59,1974,Dagmarsgade 17 København N,"17, Dagmarsgade, Dagmargade Mimersgade Jagtvej Bragesgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.697933,12.546633
174,1500000,2006-01-10, Ejerlejlighed ,23438,2,64,1921,Borups Allé 239 København NV,,,
175,600000,2001-09-26, Ejerlejlighed ,13636,1,44,1921,Borups Allé 239 København NV,,,
176,3350000,2006-01-11, Ejerlejlighed ,33838,4,99,1896,Martensens Alle 4A Frederiksberg C,"4A, Martensens Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1828, Danmark",55.674735,12.542083
177,890000,1995-10-20, Ejerlejlighed ,8990,4,99,1896,Martensens Alle 4A Frederiksberg C,"4A, Martensens Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1828, Danmark",55.674735,12.542083
178,4100000,2006-01-11, Ejerlejlighed ,24118,5,170,1876,Peder Skrams Gade 15 København K,"15, Peder Skrams Gade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1054, Danmark",55.67785799999999,12.58921
179,3100000,2006-05-19, Ejerlejlighed ,26724,3,116,1912,Gullandsgade 10 København S,"10, Gullandsgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65803199999999,12.59984
180,539550,2006-06-14, Ejerlejlighed ,5396,2,100,1912,Gullandsgade 10 København S,"10, Gullandsgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65803199999999,12.59984
181,6500000,2006-05-19, Rækkehus ,44521,7,146,1927,Fuglebakkevej 18 Frederiksberg,"18, Fuglebakkevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.689255,12.525609
182,2775000,2006-05-19, Ejerlejlighed ,31534,3,88,2007,C.F. Møllers Allé 14 København S,"14, C.F. Møllers Allé, Enghave Brygge, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634884,12.574497
183,2995000,2007-03-30, Ejerlejlighed ,34034,3,88,2007,C.F. Møllers Allé 14 København S,"14, C.F. Møllers Allé, Enghave Brygge, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634884,12.574497
184,3150000,2007-03-30, Ejerlejlighed ,35795,3,88,2007,C.F. Møllers Allé 14 København S,"14, C.F. Møllers Allé, Enghave Brygge, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634884,12.574497
185,3375000,2007-03-30, Ejerlejlighed ,38352,3,88,2007,C.F. Møllers Allé 14 København S,"14, C.F. Møllers Allé, Enghave Brygge, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634884,12.574497
186,4940000,2006-05-19, Villa ,31871,5,155,1972,Korinthvej 2 København S,"2, Korinthvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.647022,12.620357
187,1550000,2006-05-19, Ejerlejlighed ,26271,2,59,1935,Englandsvej 34C København S,"34C, Englandsvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.655411,12.60381
188,2250000,2006-05-19, Ejerlejlighed ,36885,2,61,1935,Herninggade 21 København Ø,"21, Herninggade, Marmormolen, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.70819100000001,12.588003
189,2252000,2006-05-20, Villa ,24215,4,93,1939,Rørmosevej 7 København NV,,,
190,4495000,2006-05-20, Ejerlejlighed ,26916,4,167,2006,Ben Websters Vej 138 København SV,,,
191,1925000,2005-05-04, Ejerlejlighed ,26736,2,72,2006,Ben Websters Vej 138 København SV,,,
192,2725000,2005-03-17, Ejerlejlighed ,27806,3,98,2006,Ben Websters Vej 138 København SV,,,
193,2695000,2005-02-24, Ejerlejlighed ,25425,3,106,2006,Ben Websters Vej 138 København SV,,,
194,3560000,2006-05-21, Ejerlejlighed ,35600,4,100,2007,Venøgade 22 København Ø,"22, Venøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.712437,12.564192
195,4545000,2006-05-11, Ejerlejlighed ,40221,4,113,2007,Venøgade 22 København Ø,"22, Venøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.712437,12.564192
196,3720000,2006-06-22, Ejerlejlighed ,35769,4,104,2007,Venøgade 22 København Ø,"22, Venøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.712437,12.564192
197,3673500,2006-06-25, Ejerlejlighed ,35322,4,104,2007,Venøgade 22 København Ø,"22, Venøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.712437,12.564192
198,3803700,2006-08-31, Ejerlejlighed ,36574,4,104,2007,Venøgade 22 København Ø,"22, Venøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.712437,12.564192
199,4000000,2006-05-21, Ejerlejlighed ,36697,3,109,1920,Øresundsvej 134B København S,"134B, Øresundsvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.661377,12.625812
200,2854858,2001-02-14, Ejerlejlighed ,14869,4,192,1920,Øresundsvej 134B København S,"134B, Øresundsvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.661377,12.625812
201,1850000,2006-05-21, Ejerlejlighed ,41111,2,45,1901,Burmeistersgade 21 København K,"21, Burmeistersgade, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1429, Danmark",55.675899,12.598851
202,1775000,2006-06-27, Ejerlejlighed ,34804,2,51,1901,Burmeistersgade 21 København K,"21, Burmeistersgade, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1429, Danmark",55.675899,12.598851
203,1625000,2005-07-28, Ejerlejlighed ,31250,2,52,1901,Burmeistersgade 21 København K,"21, Burmeistersgade, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1429, Danmark",55.675899,12.598851
204,1873871,2006-05-21, Ejerlejlighed ,27158,2,69,1935,Tønnesvej 20 København S,"20, Tønnesvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64504,12.618713
205,879000,2003-03-03, Ejerlejlighed ,17235,2,51,1935,Tønnesvej 20 København S,"20, Tønnesvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64504,12.618713
206,386000,1998-04-03, Ejerlejlighed ,7569,2,51,1935,Tønnesvej 20 København S,"20, Tønnesvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64504,12.618713
207,3900000,2006-05-21, Ejerlejlighed ,38614,3,101,2007,Pakhusvej 2 København Ø,"2, Pakhusvej, Marmormolen, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.697313,12.593549
208,3100000,2006-04-18, Ejerlejlighed ,27434,3,113,2007,Pakhusvej 2 København Ø,"2, Pakhusvej, Marmormolen, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.697313,12.593549
209,3500000,2006-04-12, Ejerlejlighed ,32407,2,108,2007,Pakhusvej 2 København Ø,"2, Pakhusvej, Marmormolen, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.697313,12.593549
210,4900000,2006-05-21, Ejerlejlighed ,43750,3,112,2007,Pakhusvej 8 København Ø,"8, Pakhusvej, Marmormolen, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.696884,12.593679
211,4300000,2006-05-22, Ejerlejlighed ,42574,3,101,2007,Pakhusvej 8 København Ø,"8, Pakhusvej, Marmormolen, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.696884,12.593679
212,3800000,2006-04-10, Ejerlejlighed ,33628,3,113,2007,Pakhusvej 8 København Ø,"8, Pakhusvej, Marmormolen, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.696884,12.593679
213,3900000,2006-04-11, Ejerlejlighed ,34821,3,112,2007,Pakhusvej 8 København Ø,"8, Pakhusvej, Marmormolen, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.696884,12.593679
214,4400000,2007-04-30, Ejerlejlighed ,33846,3,130,2007,Pakhusvej 8 København Ø,"8, Pakhusvej, Marmormolen, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.696884,12.593679
215,1840000,2006-05-21, Ejerlejlighed ,35385,2,52,1940,Sorrentovej 20 København S,"20, Sorrentovej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.657986,12.62318
216,580000,2003-07-01, Ejerlejlighed ,22308,1,26,1940,Sorrentovej 20 København S,"20, Sorrentovej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.657986,12.62318
217,2880000,2006-05-22, Ejerlejlighed ,18344,1,157,1989,Thoravej 10 København NV,,,
218,5900000,2006-05-22, Ejerlejlighed ,33333,4,177,1909,Classensgade 19B København Ø,"19B, Classensgade, Marmormolen, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.69740899999999,12.582826
219,4600000,2005-08-13, Ejerlejlighed ,25989,4,177,1909,Classensgade 19B København Ø,"19B, Classensgade, Marmormolen, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.69740899999999,12.582826
220,950000,2003-06-02, Ejerlejlighed ,6376,4,149,1909,Classensgade 19B København Ø,"19B, Classensgade, Marmormolen, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.69740899999999,12.582826
221,2800000,2002-02-27, Ejerlejlighed ,15819,3,177,1909,Classensgade 19B København Ø,"19B, Classensgade, Marmormolen, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.69740899999999,12.582826
222,2525000,2004-03-04, Ejerlejlighed ,16946,4,149,1909,Classensgade 19B København Ø,"19B, Classensgade, Marmormolen, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.69740899999999,12.582826
223,2475000,2006-05-22, Ejerlejlighed ,45833,2,54,1914,Prinsessegade 1 København K,"1, Prinsessegade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1422, Danmark",55.67024,12.590458
224,2198000,2006-05-29, Ejerlejlighed ,40704,2,54,1914,Prinsessegade 1 København K,"1, Prinsessegade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1422, Danmark",55.67024,12.590458
225,2033932,2001-11-24, Ejerlejlighed ,18160,3,112,1914,Prinsessegade 1 København K,"1, Prinsessegade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1422, Danmark",55.67024,12.590458
226,2750000,2006-05-22, Villa ,24775,6,76,1900,Lindgreens Allé 6 København S,"6, Lindgreens Allé, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.667077,12.621528
