,Unnamed: 0,Address,Sell_price,Date_of_sale,Type,sqm_price,Rooms,m2,Building_year
235,35," Volosvej 17, 2300 København S",1900000,2004-06-15, Villa ,31148,3,61,1940
236,36," Sankt Thomas Alle 6, 2. th, 1824 Frederiksberg C",2198000,2004-06-15, Ejerlejlighed ,22660,4,97,1905
237,37," Islands Brygge 75B, 3. 3, 2300 København S",2895000,2004-06-16, Ejerlejlighed ,24534,2,118,2005
238,38," Gothersgade 97, 2, 1123 København K",3357500,2004-06-16, Ejerlejlighed ,15401,6,218,1777
239,39," Islands Brygge 75A, 2. mf, 2300 København S",3095000,2004-06-16, Ejerlejlighed ,23626,3,131,2005
240,40," Grækenlandsvej 141, 2300 København S",1965000,2004-06-16, Villa ,21593,4,91,1923
241,41," Øresund Parkvej 3, 4. tv, 2300 København S",2715000,2004-06-16, Ejerlejlighed ,24241,3,112,2003
242,42," Islands Brygge 75A, 6. tv, 2300 København S",2995000,2004-06-16, Ejerlejlighed ,26982,4,111,2005
243,43," Islands Brygge 75A, 7. tv, 2300 København S",3295000,2004-06-16, Ejerlejlighed ,33969,4,97,2005
244,44," Islands Brygge 75B, 6. 3, 2300 København S",3195000,2004-06-16, Ejerlejlighed ,27076,2,118,2005
245,45," Drejøgade 26D, 2. 201, 2100 København Ø",1270000,2004-06-16, Ejerlejlighed ,19844,2,64,1974
246,46," Aurikelvej 18, 2000 Frederiksberg",1243192,2004-06-16, Villa ,5920,7,210,1928
247,47," Normasvej 27, 2000 Frederiksberg",4150000,2004-06-16, Villa ,21842,9,190,1937
248,48," Gammelgang 12, 2300 København S",2406000,2004-06-16, Villa ,13908,5,173,1967
249,49," Nebraskavej 20, 2300 København S",1855000,2004-06-17, Villa ,21322,3,87,1956
250,0," Rosenørns Alle 64, 1. th, 1970 Frederiksberg C",2125000,2001-02-09, Ejerlejlighed ,16221,5,131,1903
251,1," Fuglebakkevej 92, 6. 3, 2000 Frederiksberg",795000,2001-02-09, Ejerlejlighed ,13475,2,59,1970
252,2," Rysensteensgade 6, 4. tv, 1564 København V",1995000,2001-02-10, Ejerlejlighed ,16089,5,124,1896
253,3," Nordre Frihavnsgade 88, 1. th, 2100 København Ø",2030256,2001-02-11, Ejerlejlighed ,12085,6,168,1892
254,4," Langelandsvej 20A, 4, 2000 Frederiksberg",1350000,2001-02-12, Ejerlejlighed ,17308,3,78,1908
255,5," Elbagade 69, 3. tv, 2300 København S",540000,2001-02-13, Ejerlejlighed ,9153,2,59,1935
256,6," Reykjaviksgade 1, 3. tv, 2300 København S",1930000,2001-02-13, Ejerlejlighed ,15950,4,121,1907
257,7," Randersgade 17, 1. tv, 2100 København Ø",975000,2001-02-13, Ejerlejlighed ,14338,2,68,1958
258,8," Peter Fabers Gade 28, kl. 2, 2200 København N",1160000,2001-02-13, Fritidshus ,96667,1,0,1896
259,9," Wildersgade 20, st, 1408 København K",1245000,2001-02-13, Ejerlejlighed ,19154,2,65,1790
260,10," Kretavej 17, st. tv, 2300 København S",745000,2001-02-13, Ejerlejlighed ,12627,2,59,1936
261,11," Florensvej 12, st. th, 2300 København S",860000,2001-02-14, Ejerlejlighed ,13030,3,66,1940
262,12," Øresundsvej 134B, 2, 2300 København S",2854858,2001-02-14, Ejerlejlighed ,14869,4,192,1920
263,13," Danas Plads 25, st. th, 1915 Frederiksberg C",1606353,2001-02-14, Ejerlejlighed ,17089,3,94,1914
264,14," Æginavej 6, 2300 København S",1279398,2001-02-14, Villa ,7395,5,173,1957
265,15," Lyøvej 30, 4. th, 2000 Frederiksberg",1300000,2001-02-15, Ejerlejlighed ,13978,3,93,1979
266,16," Jadegangen 145, 2300 København S",650000,2001-02-15, Villa ,8125,2,80,1958
267,17," Østbanegade 37, 1. 4, 2100 København Ø",936132,2001-02-15, Ejerlejlighed ,16140,2,58,1931
268,18," Sølvgade 21, 4. th, 1307 København K",1524690,2001-02-15, Ejerlejlighed ,20062,3,76,1806
269,19," Sorrentovej 17, st. mf, 2300 København S",440000,2001-02-15, Ejerlejlighed ,16923,1,26,1941
270,20," Kastanievej 11A, 1876 Frederiksberg C",4650000,2001-02-16, Villa ,19456,9,239,1890
271,21," Nordre Fasanvej 164, 4. tv, 2000 Frederiksberg",1247963,2001-02-16, Ejerlejlighed ,13866,4,90,1913
272,22," Hedegaardsvej 33, 1. th, 2300 København S",391609,2001-02-16, Ejerlejlighed ,8159,2,48,1963
273,23," Tjørnerækken 7, 1. th, 2300 København S",350000,2001-02-17, Ejerlejlighed ,8750,1,40,1938
274,24," Gammel Kongevej 142, 2. th, 1850 Frederiksberg C",2700000,2001-02-18, Ejerlejlighed ,13500,7,200,1884
275,25," Ane Katrines Vej 14, 3. 2, 2000 Frederiksberg",725000,2001-02-18, Ejerlejlighed ,14216,2,51,1932
276,26," Gammel Kongevej 150, 3. tv, 1850 Frederiksberg C",2273850,2001-02-18, Ejerlejlighed ,13144,5,173,1905
277,27," Dybbølsgade 43, 1. th, 1721 København V",826000,2001-02-19, Ejerlejlighed ,16196,2,51,1898
278,28," Cedergangen 11, 2300 København S",200000,2001-02-20, Villa ,2899,2,69,1977
279,29," Ægirsgade 73, 2. th, 2200 København N",1081000,2001-02-20, Ejerlejlighed ,13684,3,79,1901
280,30," Islands Brygge 24B, 5. tv, 2300 København S",2095000,2001-02-21, Ejerlejlighed ,19952,3,105,1910
281,31," Ungarnsgade 7, 1. th, 2300 København S",945930,2001-02-21, Ejerlejlighed ,14332,3,66,1904
282,32," Amagerbrogade 259B, 1. tv, 2300 København S",779000,2001-02-21, Ejerlejlighed ,13431,2,58,1938
283,33," Asger Rygs Gade 3, 3. tv, 1727 København V",1324610,2001-02-22, Ejerlejlighed ,17203,3,77,1906
284,34," Borups Alle 116, 3. tv, 2000 Frederiksberg",1798960,2001-02-22, Ejerlejlighed ,13526,5,133,1913
285,35," Backersvej 170, 2300 København S",1477000,2001-02-22, Rækkehus ,14202,4,104,1979
286,36," Lombardigade 8, st. th, 2300 København S",807371,2001-02-23, Ejerlejlighed ,10092,3,80,1903
287,37," Greisvej 6, 2300 København S",1616000,2001-02-23, Villa ,10773,6,150,1934
288,38," Esromgade 30, st. th, 2200 København N",712000,2001-02-23, Ejerlejlighed ,13434,2,53,1904
289,39," J.M.Thieles Vej 10A, 1, 1961 Frederiksberg C",910000,2001-02-24, Ejerlejlighed ,14219,2,64,1878
290,40," Vesterbrogade 194, 4, 1800 Frederiksberg C",2375000,2001-02-25, Ejerlejlighed ,13194,6,180,1908
291,41," Schubertsvej 8, st. th, 2450 København SV",949600,2001-02-26, Ejerlejlighed ,12832,3,74,1932
292,42," Frankrigsgade 27, 1. th, 2300 København S",735000,2001-02-27, Ejerlejlighed ,15638,2,47,1936
293,43," Sortedam Dossering 93A, 1. th, 2100 København Ø",1150000,2001-02-27, Ejerlejlighed ,14557,2,79,1932
294,44," Birkedommervej 13, 4. th, 2400 København NV",629894,2001-02-27, Ejerlejlighed ,10676,2,59,1933
295,45," Armeniensvej 40, 2300 København S",892500,2001-02-27, Villa ,6563,5,136,1932
296,46," Straussvej 12, 2. th, 2450 København SV",744000,2001-02-27, Ejerlejlighed ,13527,2,55,1934
297,47," Horsebakken 55, 2400 København NV",2110000,2001-02-28, Villa ,16880,3,125,1925
298,48," Rodosvej 7B, 3. th, 2300 København S",654336,2001-02-28, Ejerlejlighed ,13087,2,50,1940
299,49," Birketinget 14, 4. 3, 2300 København S",796000,2001-02-28, Ejerlejlighed ,12246,2,65,1973
300,0," Peter Fabers Gade 38, st. th, 2200 København N",726531,2000-04-11, Ejerlejlighed ,16512,2,44,1883
301,1," Lindeskellet 2, 2, 2000 Frederiksberg",1595000,2000-04-11, Ejerlejlighed ,14115,3,113,1978
302,2," Reberbanegade 35, 2. th, 2300 København S",609140,2000-04-12, Ejerlejlighed ,11714,2,52,1940
303,3," Reberbanegade 17, 1. tv, 2300 København S",824090,2000-04-13, Ejerlejlighed ,13510,3,61,1940
304,4," Borgmester Christiansens Gade 2, 1. th, 2450 København SV",573000,2000-04-13, Ejerlejlighed ,12733,2,45,1937
305,5," Strandboulevarden 75, 2. tv, 2100 København Ø",409596,2000-04-13, Ejerlejlighed ,5120,4,80,1901
306,6," Askeskellet 2, st, 2000 Frederiksberg",1601846,2000-04-14, Ejerlejlighed ,12613,3,127,1978
307,7," Oxford Allé 72, 2300 København S",1251600,2000-04-14, Villa ,10883,5,115,1929
308,8," Jens Juels Gade 22, 2100 København Ø",2700000,2000-04-14, Rækkehus ,20000,6,135,1881
309,9," Kongelundsvej 94E, 2300 København S",83248,2000-04-14, Villa ,1982,2,42,1947
310,10," Malmøgade 7, 3. th, 2100 København Ø",3100000,2000-04-15, Ejerlejlighed ,11787,7,263,1904
311,11," Finsensvej 5B, 4. th, 2000 Frederiksberg",1349805,2000-04-15, Ejerlejlighed ,14514,3,93,1969
312,12," Lyneborggade 3, 1. tv, 2300 København S",649932,2000-04-15, Ejerlejlighed ,12036,2,54,1903
313,13," Fridtjof Nansens Plads 3, st. th, 2100 København Ø",2500000,2000-04-17, Ejerlejlighed ,12019,5,208,1931
314,14," Bodenhoffs Plads 8, 3. th, 1430 København K",1238647,2000-04-17, Ejerlejlighed ,14572,3,85,1901
315,15," Strandboulevarden 38, 1. th, 2100 København Ø",2150000,2000-04-17, Ejerlejlighed ,16412,5,131,1931
316,16," Nordre Frihavnsgade 14, 2. th, 2100 København Ø",2215000,2000-04-17, Ejerlejlighed ,12585,6,176,1880
317,17," Strandboulevarden 125, st. th, 2100 København Ø",915000,2000-04-18, Ejerlejlighed ,9337,4,98,1909
318,18," Wilkensvej 9, 2. th, 2000 Frederiksberg",237322,2000-04-19, Ejerlejlighed ,2472,3,96,1972
319,19," Holger Danskes Vej 27A, 2. tv, 2000 Frederiksberg",1149800,2000-04-19, Ejerlejlighed ,14554,3,79,1902
320,20," Rørholmsgade 24, 1, 1352 København K",1050000,2000-04-19, Ejerlejlighed ,13462,3,78,1882
321,21," Nygårdsvej 8, st. 2, 2100 København Ø",783440,2000-04-19, Ejerlejlighed ,12843,2,61,1963
322,22," Bakkegårds Alle 7, 1, 1804 Frederiksberg C",2131279,2000-04-20, Ejerlejlighed ,13238,5,161,1894
323,23," Rantzausgade 11, 6. 28, 2200 København N",500000,2000-04-22, Ejerlejlighed ,9434,2,53,1970
324,24," Vagtelvej 21, 1. th, 2000 Frederiksberg",1952000,2000-04-24, Ejerlejlighed ,15492,5,126,1969
325,25," Aksel Møllers Have 16, 3. tv, 2000 Frederiksberg",1035000,2000-04-25, Ejerlejlighed ,13101,3,79,1944
326,26," Valdemarsgade 32, 2. th, 1665 København V",650000,2000-04-25, Ejerlejlighed ,8333,3,78,1886
327,27," Mynstersvej 7B, st. tv, 1827 Frederiksberg C",1446000,2000-04-25, Ejerlejlighed ,13266,5,109,1905
328,28," Forhåbningsholms Alle 31, 4. th, 1904 Frederiksberg C",1007565,2000-04-25, Ejerlejlighed ,15038,2,67,1902
329,29," Øresundsvej 47A, st, 2300 København S",909694,2000-04-25, Ejerlejlighed ,10960,4,83,1914
330,30," Korsgade 8, 3. tv, 2200 København N",687500,2000-04-25, Ejerlejlighed ,5131,5,134,1891
331,31," Stavangergade 3, 2. tv, 2100 København Ø",2225000,2000-04-25, Ejerlejlighed ,14448,5,154,1932
332,32," Aksel Møllers Have 14, 9. th, 2000 Frederiksberg",2684000,2000-04-26, Ejerlejlighed ,19449,4,138,1944
333,33," Storchsvej 1, 2000 Frederiksberg",2775000,2000-04-26, Villa ,14086,6,197,1917
334,34," Islands Brygge 24B, 2. mf, 2300 København S",1845000,2000-04-27, Ejerlejlighed ,18267,3,101,1910
335,35," Rosenørns Alle 34, 1. tv, 1970 Frederiksberg C",1471820,2000-04-27, Ejerlejlighed ,14572,4,101,1907
336,36," C.F. Richs Vej 96, 1. tv, 2000 Frederiksberg",709808,2000-04-27, Ejerlejlighed ,11449,2,62,1936
337,37," Livjægergade 40, 1. th, 2100 København Ø",1606491,2000-04-28, Ejerlejlighed ,17090,4,94,1892
338,38," Godthåbsvej 117, 2. mf, 2000 Frederiksberg",1617000,2000-04-28, Ejerlejlighed ,12833,5,126,1932
339,39," Stampesgade 1, 4. tv, 1702 København V",1238965,2000-04-28, Ejerlejlighed ,15109,3,82,1886
340,40," Borups Allé 235A, 3. th, 2400 København NV",454000,2000-04-30, Ejerlejlighed ,10810,1,42,1921
341,41," Svanevænget 28, 2100 København Ø",3760000,2000-04-30, Rækkehus ,13723,11,274,1931
342,42," Reventlowsgade 32, 4. th, 1651 København V",1373000,2000-04-30, Ejerlejlighed ,10022,5,137,1889
343,43," Manøgade 10, st. tv, 2100 København Ø",100000,2000-05-01, Ejerlejlighed ,1111,3,90,1914
344,44," Vermlandsgade 72, 3. th, 2300 København S",906800,2000-05-01, Ejerlejlighed ,10544,3,86,1931
345,45," Frederiksberg Bredegade 3B, st, 2000 Frederiksberg",1660000,2000-05-01, Ejerlejlighed ,12206,5,136,1883
346,46," Amagerbrogade 263A, 2. tv, 2300 København S",1031680,2000-05-02, Ejerlejlighed ,12737,4,81,1938
347,47," Snorresgade 8, 4. th, 2300 København S",1047000,2000-05-02, Ejerlejlighed ,16359,2,64,1913
348,48," Livjægergade 41, 1. tv, 2100 København Ø",1870000,2000-05-03, Ejerlejlighed ,11402,5,164,1889
349,49," Christian Winthers Vej 3B, 1, 1860 Frederiksberg C",1857320,2000-05-03, Ejerlejlighed ,12809,5,145,1882
350,0," Gyldenlakvej 18, 2300 København S",2750000,2005-04-29, Villa ,23504,3,117,1940
351,1," Landskronagade 67, st. tv, 2100 København Ø",1833000,2005-04-29, Ejerlejlighed ,25817,3,71,1926
352,2," Vesterbrogade 39, 2. th, 1620 København V",3675000,2005-04-29, Ejerlejlighed ,18193,5,202,1891
353,3," Rodosvej 6, 1, 2300 København S",1500000,2005-04-29, Ejerlejlighed ,17647,3,85,1937
354,4," Sønder Boulevard 22, 3. th, 1720 København V",1499000,2005-04-29, Ejerlejlighed ,30592,2,49,1877
355,5," Nordre Frihavnsgade 24, 4. 2, 2100 København Ø",1557500,2005-04-29, Ejerlejlighed ,23598,2,66,1976
356,6," Ahrenkildes Allé 18, 2300 København S",3705000,2005-04-29, Villa ,28282,6,131,1911
357,7," Sankt Pauls Gade 4, 4. th, 1313 København K",1395000,2005-04-29, Ejerlejlighed ,34875,1,40,1880
358,8," Korfuvej 24, 2300 København S",2300000,2005-04-30, Rækkehus ,18254,6,126,1950
359,9," Nyelandsvej 76, 1, 2000 Frederiksberg",3800000,2005-04-30, Ejerlejlighed ,16170,9,235,1901
360,10," Adelgade 49, st. tv, 1304 København K",1598000,2005-05-01, Ejerlejlighed ,23159,2,69,1957
361,11," Jansvej 51, 2300 København S",2695000,2005-05-01, Villa ,30281,4,89,1943
362,12," Øresundsvej 138, st, 2300 København S",2150000,2005-05-01, Ejerlejlighed ,20673,2,104,1937
363,13," Hauser Plads 12, 4, 1127 København K",2600000,2005-05-01, Ejerlejlighed ,17333,5,150,1836
364,14," Nørre Farimagsgade 64B, 4. tv, 1364 København K",2795000,2005-05-02, Ejerlejlighed ,30054,2,93,1890
365,15," Grundtvigsvej 18, 3. th, 1864 Frederiksberg C",3450000,2005-05-02, Ejerlejlighed ,23154,5,149,1906
366,16," Thorvaldsensvej 21, 3. th, 1871 Frederiksberg C",2495000,2005-05-02, Ejerlejlighed ,25990,3,96,1909
367,17," Svend Trøsts Vej 6, st. tv, 1912 Frederiksberg C",2578540,2005-05-02, Ejerlejlighed ,23875,3,108,1914
368,18," Borups Allé 249C, st. th, 2400 København NV",1380000,2005-05-02, Ejerlejlighed ,21905,2,63,1921
369,19," Tesdorpfsvej 83, 2000 Frederiksberg",5250000,2005-05-02, Villa ,30000,4,175,1935
370,20," Frederiksberg Alle 98B, 2. tv, 1820 Frederiksberg C",2650000,2005-05-02, Ejerlejlighed ,25980,2,102,1999
371,21," A.D. Jørgensens Vej 35, 3, 2000 Frederiksberg",1505000,2005-05-02, Ejerlejlighed ,22132,2,68,1991
372,22," Hans Hedtofts Gade 5, 2. tv, 2300 København S",2349000,2005-05-02, Ejerlejlighed ,18944,3,124,2005
373,23," Safirgangen 99, 2300 København S",1550000,2005-05-02, Villa ,20130,3,77,1961
374,24," Sprogøvej 9, 1. mf, 2000 Frederiksberg",2695000,2005-05-02, Ejerlejlighed ,32083,3,84,1982
375,25," Dagmarsgade 19, 2. 318, 2200 København N",1195000,2005-05-03, Ejerlejlighed ,20254,2,59,1974
376,26," Nyelandsvej 3, 1. tv, 2000 Frederiksberg",2487000,2005-05-03, Ejerlejlighed ,28261,3,88,1889
377,27," Øresundsvej 138P, 1. th, 2300 København S",2295000,2005-05-03, Ejerlejlighed ,26379,3,87,2003
378,28," Rosenvængets Hovedvej 34, 1. tv, 2100 København Ø",2195000,2005-05-03, Ejerlejlighed ,31357,2,70,1938
379,29," Kronprinsessegade 40, 1, 1306 København K",2337500,2005-05-03, Ejerlejlighed ,12704,6,118,1813
380,30," Strandboulevarden 36, 4. tv, 2100 København Ø",3665000,2005-05-03, Ejerlejlighed ,27556,4,133,1931
381,31," Roskildevej 122, 1. th, 2000 Frederiksberg",1375000,2005-05-03, Ejerlejlighed ,17628,3,78,1953
382,32," Grøndalsvej 35, st, 2000 Frederiksberg",3350000,2005-05-03, Ejerlejlighed ,28390,4,118,1939
383,33," Oscar Pettifords Vej 15, st. th, 2450 København SV",2445000,2005-05-04, Ejerlejlighed ,24697,3,99,2006
384,34," Ben Websters Vej 138, 2. 5, 2450 København SV",1925000,2005-05-04, Ejerlejlighed ,26736,2,72,2006
385,35," Caprivej 8, 1. th, 2300 København S",1350000,2005-05-04, Ejerlejlighed ,24107,2,56,1937
386,36," Hovmålvej 94, 2300 København S",3945000,2005-05-04, Villa ,21557,6,183,1997
387,37," Sortedam Dossering 41A, 2. tv, 2200 København N",3275000,2005-05-04, Ejerlejlighed ,29505,4,111,1963
388,38," Borgmester Fischers Vej 5A, 2. 3, 2000 Frederiksberg",2323000,2005-05-04, Ejerlejlighed ,23230,4,100,2001
389,39," Lundsgade 5, 4. th, 2100 København Ø",1337484,2005-05-04, Ejerlejlighed ,9419,5,142,1894
390,40," Backersvej 160, 2300 København S",2260000,2005-05-04, Rækkehus ,24301,4,93,1943
391,41," Kenny Drews Vej 41, st, 2450 København SV",2745000,2005-05-05, Ejerlejlighed ,35192,2,78,2008
392,42," Finsensvej 36B, 3. tv, 2000 Frederiksberg",2850000,2005-05-05, Ejerlejlighed ,33140,3,86,1979
393,43," Parmagade 17, 3. tv, 2300 København S",1375000,2005-05-06, Ejerlejlighed ,22177,2,62,1926
394,44," Rosenvængets Hovedvej 18, 1. tv, 2100 København Ø",2175000,2005-05-06, Ejerlejlighed ,31071,2,70,1938
395,45," Falkoner Alle 61, 1. th, 2000 Frederiksberg",1465000,2005-05-06, Ejerlejlighed ,24831,2,59,1898
396,46," Æblestien 1, st. tv, 2300 København S",1250000,2005-05-07, Ejerlejlighed ,14706,4,85,1918
397,47," Hindegade 5, st. tv, 1303 København K",2895000,2005-05-07, Ejerlejlighed ,28107,5,103,1901
398,48," Sankt Knuds Vej 48D, 1903 Frederiksberg C",2725000,2005-05-08, Ejerlejlighed ,28684,3,95,1988
399,49," Vesterbrogade 196, 1. tv, 1800 Frederiksberg C",3900000,2005-05-08, Ejerlejlighed ,22414,6,174,1908
400,0," Olymposvej 12, 2300 København S",2421000,1999-05-05, Villa ,16930,5,143,1999
401,1," Egebæksvej 11, 2100 København Ø",2031220,1999-05-05, Villa ,11948,6,170,1925
402,2," Lollandsvej 36, st. th, 2000 Frederiksberg",953916,1999-05-06, Ejerlejlighed ,12891,3,74,1901
403,3," Carl Bernhards Vej 13B, 2. 33, 1817 Frederiksberg C",493390,1999-05-06, Ejerlejlighed ,9674,2,51,1970
404,4," Bülowsvej 38C, 2. th, 1870 Frederiksberg C",1949682,1999-05-06, Ejerlejlighed ,13446,5,145,1899
405,5," Stenosgade 7, 1. tv, 1616 København V",1428000,1999-05-06, Ejerlejlighed ,10578,4,135,1895
406,6," Hamletsgade 28, 4. tv, 2200 København N",545220,1999-05-07, Ejerlejlighed ,9736,2,56,1938
407,7," Sigurdsgade 29, 1, 2200 København N",2200000,1999-05-07, Ejerlejlighed ,20370,4,108,1932
408,8," Hammelstrupvej 29, 2. tv, 2450 København SV",822000,1999-05-07, Ejerlejlighed ,11577,3,71,1940
409,9," Platanvej 7, 10. 48, 1810 Frederiksberg C",864460,1999-05-07, Ejerlejlighed ,16311,2,53,1976
410,10," Toldbodgade 5, st. 1, 1253 København K",1837500,1999-05-07, Fritidshus ,262500,1,0,1725
411,11," Godthåbsvænget 37, 1. tv, 2000 Frederiksberg",1130689,1999-05-07, Ejerlejlighed ,12425,3,91,1977
412,12," Johannes V. Jensens Alle 42, 4. tv, 2000 Frederiksberg",2490000,1999-05-08, Ejerlejlighed ,14910,6,167,1971
413,13," Fyensgade 7, 3. th, 2200 København N",624654,1999-05-09, Ejerlejlighed ,9915,2,63,1899
414,14," Bøgeskellet 8, 2000 Frederiksberg",1749500,1999-05-10, Ejerlejlighed ,11143,5,157,1978
415,15," Ingolfs Allé 13, 1, 2300 København S",1425157,1999-05-10, Ejerlejlighed ,10403,5,137,1904
416,16," C.F. Richs Vej 128, 2. tv, 2000 Frederiksberg",566000,1999-05-10, Ejerlejlighed ,10107,2,56,1937
417,17," Godsbanegade 5, 1. tv, 1722 København V",648000,1999-05-10, Ejerlejlighed ,10452,2,62,1900
418,18," Frederik VIs Alle 14, 3. tv, 2000 Frederiksberg",1629000,1999-05-10, Ejerlejlighed ,18100,4,90,1905
419,19," Poppelgade 14, 1. th, 2200 København N",503144,1999-05-10, Ejerlejlighed ,9866,2,51,1889
420,20," Irlandsvej 106, 2300 København S",1300220,1999-05-10, Villa ,17108,1,76,1935
421,21," Rosenvængets Hovedvej 48, 2. 2, 2100 København Ø",1563578,1999-05-10, Ejerlejlighed ,17768,3,88,1999
422,22," Vibevej 45, 3. tv, 2400 København NV",479000,1999-05-11, Ejerlejlighed ,8709,2,55,1936
423,23," Godthåbsvej 121, 1. th, 2000 Frederiksberg",650000,1999-05-11, Ejerlejlighed ,6915,4,94,1932
424,24," Løngangstræde 18, 2, 1468 København K",1749105,1999-05-11, Ejerlejlighed ,11739,4,149,1896
425,25," Gyldenrisvej 35, 2300 København S",1150000,1999-05-11, Villa ,11275,4,102,1956
426,26," Mikkel Bryggers Gade 3B, st, 1460 København K",1758000,1999-05-12, Ejerlejlighed ,9989,4,120,1847
427,27," Mikkel Bryggers Gade 3B, 4, 1460 København K",1505000,1999-05-12, Ejerlejlighed ,13807,3,109,1847
428,28," Arabiensvej 13A, 2300 København S",1204531,1999-05-13, Rækkehus ,14171,4,85,1943
429,29," Toldbodgade 38B, 1. th, 1253 København K",3000000,1999-05-13, Ejerlejlighed ,20000,4,150,1778
430,30," Dalmosevej 4, 2400 København NV",1594760,1999-05-14, Villa ,12758,5,125,1936
431,31," Jens Jessens Vej 9, 2000 Frederiksberg",4275000,1999-05-14, Villa ,9585,7,446,1942
432,32," Godthåbsvej 39, 3. tv, 2000 Frederiksberg",821040,1999-05-14, Ejerlejlighed ,11899,2,69,1943
433,33," Drejøgade 35, st. 2, 2100 København Ø",395000,1999-05-14, Ejerlejlighed ,8404,1,47,1979
434,34," Gyldenlakvej 33, 3. tv, 2300 København S",603000,1999-05-14, Ejerlejlighed ,10579,2,57,1938
435,35," Badstuestræde 9, 1. 1, 1209 København K",1212000,1999-05-15, Ejerlejlighed ,14259,2,85,1800
436,36," Ålandsgade 53, 2. th, 2300 København S",668060,1999-05-16, Ejerlejlighed ,11930,2,56,1940
437,37," Liden Gunvers Vej 12, 2300 København S",1801868,1999-05-17, Villa ,11333,5,159,1933
438,38," Tycho Brahes Allé 13, st. th, 2300 København S",275000,1999-05-18, Ejerlejlighed ,5500,2,50,1902
439,39," Boltonvej 15, 2300 København S",1281000,1999-05-18, Villa ,11861,4,108,1954
440,40," Bianco Lunos Alle 6, 1. th, 1868 Frederiksberg C",1195027,1999-05-18, Ejerlejlighed ,14227,3,84,1969
441,41," Amagerbrogade 32, 5. tv, 2300 København S",1650818,1999-05-18, Ejerlejlighed ,9768,6,169,1918
